uf;porte_do_cliente;setor_bndes;produto;ano;;valor_desembolsado_reais
 AC;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2018;sum;2699275.0
 AC;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2019;count;17.0
 AC;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2019;sum;4436658.0
 AC;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2020;count;8.0
 AC;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2020;sum;2162350.0
 AC;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2021;count;2.0
 AC;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2021;sum;578000.0
 AC;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2012;count;3.0
 AC;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2012;sum;1500000.0
 AC;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2013;count;1.0
 AC;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2013;sum;310000.0
 AC;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2017;count;1.0
 AC;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2017;sum;380000.0
 AC;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2018;count;2.0
 AC;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2018;sum;2700000.0
 AC;MÉDIA;INDUSTRIA;BNDES FINAME;2007;count;4.0
 AC;MÉDIA;INDUSTRIA;BNDES FINAME;2007;sum;746191.0
 AC;MÉDIA;INDUSTRIA;BNDES FINAME;2009;count;3.0
 AC;MÉDIA;INDUSTRIA;BNDES FINAME;2009;sum;382056.0
 AC;MÉDIA;INDUSTRIA;BNDES FINAME;2010;count;6.0
 AC;MÉDIA;INDUSTRIA;BNDES FINAME;2010;sum;1231800.0
 AC;MÉDIA;INDUSTRIA;BNDES FINAME;2012;count;10.0
 AC;MÉDIA;INDUSTRIA;BNDES FINAME;2012;sum;2569940.0
 AC;MÉDIA;INDUSTRIA;BNDES FINAME;2013;count;3.0
 AC;MÉDIA;INDUSTRIA;BNDES FINAME;2013;sum;235189.0
 AC;MÉDIA;INDUSTRIA;BNDES FINAME;2014;count;12.0
 AC;MÉDIA;INDUSTRIA;BNDES FINAME;2014;sum;5826488.0
 AC;MÉDIA;INDUSTRIA;BNDES FINAME;2016;count;5.0
 AC;MÉDIA;INDUSTRIA;BNDES FINAME;2016;sum;6625210.0
 AC;MÉDIA;INDUSTRIA;BNDES FINAME;2017;count;1.0
 AC;MÉDIA;INDUSTRIA;BNDES FINAME;2017;sum;97600.0
 AC;MÉDIA;INDUSTRIA;BNDES FINAME;2018;count;1.0
 AC;MÉDIA;INDUSTRIA;BNDES FINAME;2018;sum;355000.0
 AC;MÉDIA;INDUSTRIA;BNDES FINAME;2019;count;3.0
 AC;MÉDIA;INDUSTRIA;BNDES FINAME;2019;sum;1953055.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2012;count;1.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2012;sum;350000.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2013;count;1.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2013;sum;500000.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2015;count;1.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2015;sum;1720000.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2002;count;1.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2002;sum;174750.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2004;count;1.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2004;sum;101700.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2005;count;8.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2005;sum;3809250.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2006;count;8.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2006;sum;2924700.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2007;count;2.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2007;sum;273600.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2008;count;30.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2008;sum;4353760.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2009;count;24.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2009;sum;3928767.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2010;count;51.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2010;sum;11414064.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2011;count;52.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2011;sum;5792766.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2012;count;10.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2012;sum;1520300.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2013;count;9.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2013;sum;6239326.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2014;count;7.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2014;sum;1261320.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2015;count;16.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2015;sum;1837800.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2016;count;27.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2016;sum;8586403.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2017;count;20.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2017;sum;2118392.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2018;count;25.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2018;sum;12721508.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2019;count;3.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2019;sum;5265000.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2020;count;6.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2020;sum;2650000.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2021;count;12.0
 AC;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2021;sum;1593600.0
 AC;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2011;count;2.0
 AC;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2011;sum;4890069.0
 AC;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2010;count;1.0
 AC;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2010;sum;84000.0
 AC;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2011;count;1.0
 AC;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2011;sum;247500.0
 AC;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2013;count;2.0
 AC;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2013;sum;654700.0
 AC;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2014;count;2.0
 AC;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2014;sum;497000.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2002;count;2.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2002;sum;90000.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2003;count;1.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2003;sum;1737456.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2011;count;2.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2011;sum;737200.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2012;count;63.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2012;sum;19780699.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2013;count;62.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2013;sum;16567016.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2014;count;23.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2014;sum;4833500.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2015;count;43.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2015;sum;11510900.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2016;count;19.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2016;sum;5948954.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2017;count;17.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2017;sum;2160607.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2018;count;26.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2018;sum;2832000.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2019;count;3.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2019;sum;899695.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2020;count;6.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2020;sum;617000.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2021;count;1.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2021;sum;100000.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2002;count;16.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2002;sum;1889885.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2003;count;9.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2003;sum;669437.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2005;count;8.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2005;sum;3320596.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2006;count;1.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2006;sum;279000.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2007;count;19.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2007;sum;2750987.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2008;count;15.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2008;sum;3200499.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2009;count;7.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2009;sum;1801481.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2010;count;28.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2010;sum;6408055.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2011;count;25.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2011;sum;6635160.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2012;count;48.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2012;sum;11158609.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2013;count;39.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2013;sum;7214531.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2014;count;45.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2014;sum;9632690.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2015;count;6.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2015;sum;1020026.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2016;count;1.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2016;sum;98000.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2017;count;2.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2017;sum;661000.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2019;count;6.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2019;sum;725121.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2020;count;6.0
 AC;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2020;sum;4132846.0
 AC;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2011;count;1.0
 AC;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2011;sum;150000.0
 AC;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2012;count;4.0
 AC;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2012;sum;1650000.0
 AC;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2013;count;5.0
 AC;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2013;sum;1800000.0
 AC;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2015;count;4.0
 AC;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2015;sum;1130000.0
 AC;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2016;count;1.0
 AC;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2016;sum;320000.0
 AC;PEQUENA;INDUSTRIA;BNDES FINAME;2002;count;4.0
 AC;PEQUENA;INDUSTRIA;BNDES FINAME;2002;sum;402281.0
 AC;PEQUENA;INDUSTRIA;BNDES FINAME;2006;count;3.0
 AC;PEQUENA;INDUSTRIA;BNDES FINAME;2006;sum;1331705.0
 AC;PEQUENA;INDUSTRIA;BNDES FINAME;2007;count;4.0
 AC;PEQUENA;INDUSTRIA;BNDES FINAME;2007;sum;475900.0
 AC;PEQUENA;INDUSTRIA;BNDES FINAME;2008;count;4.0
 AC;PEQUENA;INDUSTRIA;BNDES FINAME;2008;sum;576475.0
 AC;PEQUENA;INDUSTRIA;BNDES FINAME;2009;count;2.0
 AC;PEQUENA;INDUSTRIA;BNDES FINAME;2009;sum;1233267.0
 AC;PEQUENA;INDUSTRIA;BNDES FINAME;2010;count;7.0
 AC;PEQUENA;INDUSTRIA;BNDES FINAME;2010;sum;1339975.0
 AC;PEQUENA;INDUSTRIA;BNDES FINAME;2011;count;4.0
 AC;PEQUENA;INDUSTRIA;BNDES FINAME;2011;sum;1151000.0
 AC;PEQUENA;INDUSTRIA;BNDES FINAME;2012;count;52.0
 AC;PEQUENA;INDUSTRIA;BNDES FINAME;2012;sum;3544159.0
 AC;PEQUENA;INDUSTRIA;BNDES FINAME;2013;count;5.0
 AC;PEQUENA;INDUSTRIA;BNDES FINAME;2013;sum;2562809.0
 AC;PEQUENA;INDUSTRIA;BNDES FINAME;2014;count;7.0
 AC;PEQUENA;INDUSTRIA;BNDES FINAME;2014;sum;2708615.0
 AC;PEQUENA;INDUSTRIA;BNDES FINAME;2015;count;5.0
 AC;PEQUENA;INDUSTRIA;BNDES FINAME;2015;sum;523550.0
 AC;PEQUENA;INDUSTRIA;BNDES FINAME;2016;count;1.0
 AC;PEQUENA;INDUSTRIA;BNDES FINAME;2016;sum;189000.0
 AC;PEQUENA;INDUSTRIA;BNDES FINAME;2020;count;2.0
 AC;PEQUENA;INDUSTRIA;BNDES FINAME;2020;sum;995000.0
 AC;PEQUENA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2012;count;3.0
 AC;PEQUENA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2012;sum;647000.0
 AC;PEQUENA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2015;count;4.0
 AC;PEQUENA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2015;sum;1546500.0
 AC;PEQUENA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2016;count;1.0
 AC;PEQUENA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2016;sum;500000.0
 AC;PEQUENA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2018;count;1.0
 AC;PEQUENA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2018;sum;500000.0
 AC;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2002;count;4.0
 AC;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2002;sum;345715.0
 AC;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2004;count;9.0
 AC;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2004;sum;863338.0
 AC;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2005;count;20.0
 AC;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2005;sum;3718164.0
 AC;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2006;count;23.0
 AC;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2006;sum;3359698.0
 AC;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2007;count;18.0
 AC;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2007;sum;3332213.0
 AC;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2008;count;22.0
 AC;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2008;sum;5425315.0
 AC;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2009;count;65.0
 AC;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2009;sum;11318345.0
 AC;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2010;count;42.0
 AC;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2010;sum;7249327.0
 AC;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2011;count;52.0
 AC;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2011;sum;4313423.0
 AC;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2012;count;7.0
 AC;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2012;sum;1035390.0
 AC;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2013;count;4.0
 AC;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2013;sum;1479276.0
 AC;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2014;count;10.0
 AC;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2014;sum;2197680.0
 AC;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2015;count;30.0
 AC;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2015;sum;5632917.0
 AC;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2016;count;1.0
 AC;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2016;sum;186900.0
 AC;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2017;count;2.0
 AC;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2017;sum;218896.0
 AC;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2019;count;1.0
 AC;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2019;sum;184500.0
 AC;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2020;count;5.0
 AC;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2020;sum;1237500.0
 AL;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2003;count;4.0
 AL;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2003;sum;7492159.0
 AL;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2007;count;3.0
 AL;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2007;sum;2054975.0
 AL;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2010;count;1.0
 AL;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2010;sum;10000000.0
 AL;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2014;count;1.0
 AL;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2014;sum;4629176.0
 AL;GRANDE;AGROPECUÁRIA;BNDES FINAME;2002;count;21.0
 AL;GRANDE;AGROPECUÁRIA;BNDES FINAME;2002;sum;6534973.0
 AL;GRANDE;AGROPECUÁRIA;BNDES FINAME;2003;count;1.0
 AL;GRANDE;AGROPECUÁRIA;BNDES FINAME;2003;sum;221344.0
 AL;GRANDE;AGROPECUÁRIA;BNDES FINAME;2004;count;2.0
 AL;GRANDE;AGROPECUÁRIA;BNDES FINAME;2004;sum;406100.0
 AL;GRANDE;AGROPECUÁRIA;BNDES FINAME;2005;count;1.0
 AL;GRANDE;AGROPECUÁRIA;BNDES FINAME;2005;sum;67200.0
 AL;GRANDE;AGROPECUÁRIA;BNDES FINAME;2007;count;6.0
 AL;GRANDE;AGROPECUÁRIA;BNDES FINAME;2007;sum;6366970.0
 AL;GRANDE;AGROPECUÁRIA;BNDES FINAME;2009;count;1.0
 AL;GRANDE;AGROPECUÁRIA;BNDES FINAME;2009;sum;648000.0
 AL;GRANDE;AGROPECUÁRIA;BNDES FINAME;2010;count;7.0
 AL;GRANDE;AGROPECUÁRIA;BNDES FINAME;2010;sum;4026922.0
 AL;GRANDE;AGROPECUÁRIA;BNDES FINAME;2012;count;1.0
 AL;GRANDE;AGROPECUÁRIA;BNDES FINAME;2012;sum;481500.0
 AL;GRANDE;AGROPECUÁRIA;BNDES FINAME;2015;count;1.0
 AL;GRANDE;AGROPECUÁRIA;BNDES FINAME;2015;sum;242500.0
 AL;GRANDE;AGROPECUÁRIA;BNDES FINAME;2017;count;3.0
 AL;GRANDE;AGROPECUÁRIA;BNDES FINAME;2017;sum;906000.0
 AL;GRANDE;AGROPECUÁRIA;BNDES FINAME;2018;count;1.0
 AL;GRANDE;AGROPECUÁRIA;BNDES FINAME;2018;sum;614656.0
 AL;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2009;count;2.0
 AL;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2009;sum;1422981.0
 AL;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2011;count;1.0
 AL;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2011;sum;1000000.0
 AL;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2013;count;4.0
 AL;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2013;sum;9432892.0
 AL;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2016;count;1.0
 AL;GRANDE;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2016;sum;3500000.0
 AL;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2002;count;3.0
 AL;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2002;sum;175851.0
 AL;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2003;count;13.0
 AL;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2003;sum;3697524.0
 AL;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2004;count;4.0
 AL;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2004;sum;446831.0
 AL;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2005;count;4.0
 AL;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2005;sum;2943363.0
 AL;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2006;count;6.0
 AL;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2006;sum;2851686.0
 AL;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2007;count;13.0
 AL;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2007;sum;10056522.0
 AL;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2008;count;9.0
 AL;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2008;sum;14540685.0
 AL;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2009;count;24.0
 AL;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2009;sum;20760136.0
 AL;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2010;count;67.0
 AL;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2010;sum;34787382.0
 AL;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2011;count;104.0
 AL;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2011;sum;60302204.0
 AL;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2012;count;79.0
 AL;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2012;sum;20657004.0
 AL;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2013;count;68.0
 AL;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2013;sum;16459356.0
 AL;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2014;count;117.0
 AL;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2014;sum;43615713.0
 AL;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2015;count;4.0
 AL;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2015;sum;1695268.0
 AL;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2016;count;7.0
 AL;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2016;sum;345864.0
 AL;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2017;count;6.0
 AL;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2017;sum;250640.0
 AL;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2020;count;5.0
 AL;GRANDE;COMÉRCIO E SERVIÇOS;BNDES FINAME;2020;sum;2125000.0
 AL;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2005;count;2.0
 AL;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2005;sum;1800000.0
 AL;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2007;count;7.0
 AL;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2007;sum;1996915.0
 AL;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2010;count;7.0
 AL;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2010;sum;51763638.0
 AL;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2013;count;5.0
 AL;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2013;sum;4645137.0
 AL;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2016;count;1.0
 AL;GRANDE;INDUSTRIA;BNDES AUTOMÁTICO;2016;sum;414223.0
