"tipo";"nome_agente_financeiro";"2020";"2019";"2018";"2017";"2016";"2015";"2014";"2013";"2012";"2011";"2010";"2009";"2008";"2007";"2006";"2005";"2004";"2003";"2002";"2001";"2000";"1999";"1998";"1997";"1996";"1995"
"Agente Privado";"SCANIA BM   ";"1479,0";"1115,0";"1356,0";"2961,0";"1987,0";"1486,0";"2657,0";"2095,0";"2057,0";"2534,0";"285,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0"
"Agente Privado";"SEM AGENTE";"1048,0";"1137,0";"1507,0";"1616,0";"1938,0";"2522,0";"2796,0";"2919,0";"3099,0";"2899,0";"2463,0";"2194,0";"1668,0";"1287,0";"1111,0";"1135,0";"1312,0";"1069,0";"1187,0";"1125,0";"1356,0";"1641,0";"1958,0";"1711,0";"1661,0";"1406,0"
"Agente Privado";"SEMEAR BM   ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,0";"2,0";"0,0";"0,0"
"Agente Privado";"SG BRASIL   ";"0,0";"0,0";"0,0";"0,0";"0,0";"11,0";"25,0";"9,0";"4,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,0";"3,0";"124,0";"101,0";"18,0";"47,0"
"Agente Privado";"SG LS       ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"12,0";"0,0";"0,0";"0,0"
"Agente Privado";"SICOPER     ";"12257,0";"11704,0";"7886,0";"7217,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0"
"Agente Privado";"SICREDI     ";"27710,0";"28997,0";"31526,0";"25960,0";"19154,0";"20244,0";"22601,0";"22406,0";"16201,0";"17266,0";"16691,0";"16051,0";"11077,0";"23162,0";"4778,0";"3542,0";"5756,0";"4927,0";"6839,0";"4452,0";"9098,0";"2773,0";"330,0";"0,0";"0,0";"0,0"
"Agente Privado";"SISTEMA BCO ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"18,0";"521,0";"1980,0"
"Agente Privado";"SOFISA BM   ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,0";"19,0";"46,0";"83,0";"35,0";"10,0";"7,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0"
"Agente Privado";"STARA FINANC";"127,0";"112,0";"113,0";"173,0";"75,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0"
"Agente Privado";"STARINVEST  ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,0";"0,0"
"Agente Privado";"SUDAMERIS BI";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,0"
"Agente Privado";"SUMITOMO BM ";"0,0";"0,0";"0,0";"8,0";"2,0";"6,0";"5,0";"1,0";"0,0";"0,0";"0,0";"0,0";"1,0";"2,0";"0,0";"0,0";"0,0";"0,0";"2,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0"
"Agente Privado";"TECOB       ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,0";"0,0";"1,0";"0,0";"1,0";"0,0";"0,0";"0,0";"0,0"
"Agente Privado";"TRIBANCO BM ";"229,0";"99,0";"123,0";"114,0";"64,0";"121,0";"86,0";"75,0";"40,0";"65,0";"36,0";"0,0";"0,0";"0,0";"0,0";"9,0";"24,0";"34,0";"50,0";"46,0";"8,0";"0,0";"0,0";"0,0";"0,0";"0,0"
"Agente Privado";"UBS BM      ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,0";"0,0";"0,0";"0,0";"0,0"
"Agente Privado";"UNICARD BM  ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,0";"5,0";"53,0";"357,0";"297,0";"91,0";"85,0";"185,0";"261,0"
"Agente Privado";"UNICO BM    ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,0";"18,0";"98,0";"93,0";"52,0";"34,0";"42,0";"45,0";"75,0";"58,0"
"Agente Privado";"UNIPRIME CCM";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"51,0";"1833,0";"1645,0";"551,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0"
"Agente Privado";"VEGA BM     ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,0";"0,0"
"Agente Privado";"VOLKS BM    ";"287,0";"2862,0";"6707,0";"8699,0";"12392,0";"20285,0";"27746,0";"25650,0";"31714,0";"46638,0";"27033,0";"20413,0";"12206,0";"8428,0";"5921,0";"6079,0";"4786,0";"7679,0";"2133,0";"961,0";"848,0";"260,0";"0,0";"0,0";"0,0";"0,0"
"Agente Privado";"VOLVO BM    ";"2078,0";"860,0";"2041,0";"2059,0";"3536,0";"5888,0";"8055,0";"6734,0";"8760,0";"9191,0";"4786,0";"1389,0";"1622,0";"1395,0";"1052,0";"972,0";"948,0";"849,0";"627,0";"528,0";"198,0";"238,0";"123,0";"1,0";"87,0";"194,0"
"Agente Privado";"VOTORAN BM  ";"95,0";"295,0";"773,0";"456,0";"226,0";"432,0";"823,0";"1109,0";"1763,0";"3734,0";"3252,0";"1272,0";"1522,0";"1155,0";"980,0";"920,0";"797,0";"68,0";"43,0";"37,0";"34,0";"77,0";"25,0";"0,0";"0,0";"0,0"
"Agente Privado";"ZOGBI BM    ";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,0";"8,0";"6,0";"1,0";"5,0";"1,0";"8,0";"54,0";"6,0"
