"ano";"mes";"agropecuaria_industria";"comercio_e_servicos_industria";"alimento_e_bebida_industria";"celulose_e_papel_industria";"extrativa_industria";"material_de_transporte_industria";"mecanica_industria";"metalurgia_e_produtos_industria";"outras_industria";"quimica_e_petroquimica_industria";"textil_e_vestuario_industria";"atv_aux_transportes_infraestrutura";"construcao_infraestrutura";"energia_eletrica_infraestrutura";"outros_infraestrutura";"outros_transportes_infraestrutura";"serv_utilidade_publica_infraestrutura";"telecomunicacoes_infraestrutura";"transporte_ferroviario_infraestrutura";"transporte_rodoviario_infraestrutura"
2017;8;"1139,95359556";"1053,86377227";"281,28997824";"132,98134283";"11,5370121";"387,18428125";"127,25924764";"32,02545847";"107,61342445";"54,29143875";"31,64235823";"231,05531493";"37,86868207";"317,38100704";"0,31237532";"32,84615236";"50,61715365";"17,43562756";"160,00651728";"514,85112878"
2017;9;"1122,45900502001";"951,111488419994";"108,84770523";"16,75209028";"20,01498703";"354,02672958";"118,3945277";"33,95739541";"79,0237739199999";"88,64698251";"26,4989774300001";"164,72854141";"65,44297642";"1221,35435799";"0,26742871";"64,38815044";"82,41717299";"58,0561438900001";"0,0";"446,03240414"
2017;10;"1348,85227927001";"1042,00290392";"270,18501252";"56,37451346";"227,28119747";"137,47606232";"63,11405425";"48,89270886";"175,55841757";"58,56284791";"30,50891348";"122,46591907";"82,03640457";"865,60706158";"0,2139853";"102,35958967";"32,9042269";"8,023645";"70,37645";"460,23414539"
2017;11;"1353,56406304";"1098,57631366";"237,85282024";"20,68452101";"15,33121582";"389,0415911";"92,2246541399999";"106,95068172";"95,5708684900001";"75,70625431";"76,5713125500001";"81,77374737";"69,0027655";"1366,85694461";"2,56208837";"81,5524769";"89,26647977";"24,2008201";"80,0";"516,00473133"
2017;12;"1281,15929151";"1831,82197459001";"301,87356732";"382,36911831";"13,52173558";"509,82968852";"126,99136712";"58,77310376";"139,19626196";"155,32208278";"43,69011409";"343,33828336";"161,36753183";"2315,30050141";"2,24544162";"480,63495129";"137,18246018";"167,43520446";"496,24150813";"757,44065565"
2018;1;"936,007336750001";"1119,75340857";"98,85795001";"35,61239242";"17,67365914";"41,2063257";"58,21035319";"21,75272921";"86,36641484";"32,32387509";"26,03635536";"58,90940271";"5,70486876";"864,9094355";"0,27654978";"97,86825808";"45,48351272";"8,39117678";"0,02916393";"299,21539703"
2018;2;"716,1842248";"640,179488399998";"102,89808794";"37,42230604";"22,58726548";"94,77486292";"86,6128676699999";"21,70071929";"59,8194109";"65,07342787";"24,73016654";"126,42301275";"219,59422597";"233,14906099";"0,43638722";"178,96027601";"14,85400385";"4,11460478";"1,07675733";"305,55013807"
2018;3;"1065,9135508";"891,286649279999";"151,94735767";"13,8096829";"9,20372919";"257,45880152";"59,1322236";"30,10115398";"114,73902403";"127,03018037";"20,2214056";"381,85238242";"11,69268225";"558,60450223";"0,08848275";"43,67853516";"103,50150007";"6,18284668";"0,02810457";"496,22973645"
2018;4;"950,521264430001";"697,700578179997";"101,48746944";"264,93122728";"10,85189474";"313,40211415";"51,00376816";"12,1319295";"64,8326500300001";"55,44155978";"17,55513131";"127,09337845";"3,04126856";"660,20123809";"0,02988354";"70,21077742";"70,34874093";"4,11066988";"75,687226";"521,60411607"
2018;5;"1058,58643036";"1355,14575227001";"115,3052582";"119,77536701";"18,135058";"513,93649706";"76,03910907";"36,2228783500001";"110,51236714";"63,80067857";"17,54301444";"124,74332977";"52,23372634";"1427,77402763";"0,20459982";"976,4337586";"71,37552756";"23,00802169";"81,91377961";"760,079803030001"
2018;6;"1036,57309557";"1153,29304777";"128,79692375";"108,23793859";"18,57985975";"962,55749826";"55,63812586";"15,89387518";"70,87108955";"49,101841";"18,78130908";"195,83992551";"102,65152469";"339,32936096";"0,33926962";"724,42804608";"69,03013026";"6,77135356999999";"0,0";"470,84238679"
2018;7;"957,994645340002";"888,645578379998";"159,73500525";"30,14819205";"14,47861043";"302,87076612";"64,32381876";"55,95516682";"71,4602116300001";"21,30192624";"19,38842273";"134,19911909";"16,07888304";"1608,93914507";"0,54667275";"81,18053867";"70,7656547";"8,07009569";"0,00547041";"758,780291780001"
2018;8;"1264,35646151";"1004,44858475";"321,95950499";"75,46608804";"32,13581869";"438,98343954";"57,86474229";"49,2507092500001";"92,9727498700001";"52,84745025";"18,12092122";"114,64052086";"25,98436063";"1256,31933298";"0,49051271";"78,17455152";"154,07316983";"9,14533062000001";"0,01518856";"743,42822157"
2018;9;"1397,66422668";"777,677287509996";"133,38465261";"61,75038164";"7,97658588";"700,05754062";"61,20062534";"42,03715709";"67,46297649";"29,30881658";"15,57544873";"157,23902582";"46,71027175";"281,42900092";"0,00482912";"239,88897347";"11,45356387";"7,13009378";"0,0";"718,54388157"
2018;10;"2069,59224832";"800,643853220004";"366,16260696";"252,84735147";"10,49324331";"548,72385197";"77,0651462";"30,88641645";"81,42993015";"28,20501615";"17,34559873";"53,4262";"3,56118854";"218,31342966";"0,33334744";"43,39200646";"168,18169398";"6,65500021";"0,0";"704,77063044"
2018;11;"1678,52483668";"1217,56473428";"270,45662437";"17,92740074";"9,42729676";"553,77802535";"36,26716773";"86,9933861400001";"70,47676245";"149,74490359";"27,1916014";"40,7673473";"24,0221432";"1309,18740368";"0,56262466";"57,41335621";"81,61716337";"6,07628558";"199,99999999";"628,67479822"
2018;12;"1527,76586544";"1359,66565053";"338,31161351";"10,71967901";"8,02150178";"551,38643636";"73,29302028";"43,02401731";"304,99466263";"180,48645511";"51,85469663";"108,75770928";"54,7781038";"7082,6902722";"0,50428437";"266,5562238";"240,97598997";"5,66972443";"969,56020807";"607,5159958"
2019;1;"1401,7638135";"562,975704790001";"126,30501546";"15,92893725";"10,39272212";"119,89469318";"259,12113905";"15,95020801";"169,82408242";"303,75017569";"10,90349508";"288,68486274";"16,16908775";"1219,44263986";"0,22871566";"765,44333825";"44,19924602";"4,82254305";"0,0";"478,311259669999"
2019;2;"1108,43079517";"385,813625069999";"332,44845084";"25,62605672";"2,5176845";"481,46105985";"21,77380664";"15,91523584";"65,30772044";"67,61500772";"11,4806954";"25,66400368";"0,27299109";"1078,65978904";"0,06575156";"407,35721283";"33,55839908";"15,95948408";"170,01822976";"364,35404709"
2019;3;"1028,86364166";"442,13688779";"164,46123971";"6,69318913";"2,45910511";"150,5792305";"30,38812703";"35,00082557";"74,14268646";"55,3386412";"14,21701815";"774,62857192";"0,52257525";"373,57208178";"0,11707495";"253,57367597";"57,15723739";"6,78485521";"143,33387599";"437,31197297"
2019;4;"1057,53319096";"508,46528262";"88,74368525";"6,63616855";"3,48141741";"194,26851292";"27,80877275";"11,73531457";"61,4754870800001";"79,28674701";"8,67050487";"54,26231996";"0,09735237";"182,41568842";"0,00450565";"104,19697091";"17,12638739";"3,54690446";"0,01590823";"497,56081051"
2019;5;"1113,2199452";"318,379373920001";"127,78612466";"130,8782475";"3,01581237";"198,20980107";"28,56665758";"112,88593841";"64,5277472299999";"20,2862468";"10,10605676";"121,74544428";"47,66593639";"1078,49206668";"0,04112467";"25,65817212";"198,87129499";"22,73732609";"0,00755932";"432,52410077"
2019;6;"647,618293750001";"357,657931630001";"293,90559227";"17,20249432";"9,14985452";"388,79707614";"48,3528275900001";"73,76723182";"96,17731265";"81,27698102";"9,36044347";"141,43406227";"2,62297141";"859,92213722";"0,17002555";"191,93731358";"87,23845712";"6,36748463";"0,00871647";"421,37290957"
2019;7;"830,113481759995";"548,06191936";"136,3931145";"57,97533816";"11,10250801";"102,64925389";"34,96227284";"17,09826785";"95,127566";"51,30676491";"13,68339835";"474,0587732";"0,4872";"827,36599273";"0,49820964";"87,01740474";"144,36932024";"6,88591597";"0,0";"304,78332432"
2019;8;"1329,40021226";"561,09876613";"213,20154204";"3,81949751";"10,82843132";"90,69470977";"33,50373961";"29,64340131";"61,82873683";"39,79032944";"14,42012615";"150,46951369";"9,20756816";"2262,01986916";"0,34550638";"33,43509512";"136,18459505";"4,67999853";"0,0";"324,07591028"
2019;9;"1680,79870899";"472,311761560001";"181,15069285";"6,96078084";"6,72606363";"21,13637635";"69,51363656";"110,13863184";"83,5279059";"35,64713504";"11,10910098";"103,50192382";"18,53120821";"634,95906304";"0,13569839";"47,07438575";"37,96240614";"5,26116458";"0,01761788";"277,81304306"
2019;10;"2118,19756270999";"598,27137631";"120,82224887";"44,49187138";"9,29032493";"22,47405635";"39,64165742";"20,90057425";"50,28771228";"97,41492416";"12,2811662";"44,59114744";"1,5790197";"906,30203787";"0,70403118";"121,20297139";"69,53974944";"6,06293878";"0,0";"268,65261281"
2019;11;"2148,42336105";"835,910988279998";"152,38591778";"20,11334414";"5,55668946";"185,50865207";"26,1557555";"29,4457374";"50,99696583";"46,86757985";"12,01003527";"252,32437904";"448,46607315";"2084,68581729";"0,22439466";"265,24751653";"149,69195306";"6,81929242";"0,01386833";"250,32132099"
2019;12;"1405,36649771";"630,491474440002";"192,77295483";"808,16681719";"4,06115544";"259,18767254";"122,5080169";"46,324369";"57,81149196";"38,47863835";"9,93752";"60,88739539";"5,25379386";"1655,34448747";"0,00800568";"86,29522122";"130,85656531";"10,21840373";"0,0";"232,15942027"
2020;1;"1090,58811829";"318,63977131";"110,25377054";"16,4464484";"3,87818519";"8,28176804";"13,8927285";"19,32300439";"42,14664468";"35,53960786";"10,95446633";"13,43312885";"0,23";"406,37884662";"0,5244251";"7,13153481";"5,59297913";"4,53371745";"0,0";"194,58704135"
2020;2;"844,75016114";"362,462287760001";"129,78467324";"1,60936469";"5,40193205";"212,18389994";"57,0556168";"16,14827361";"32,55706605";"69,23191663";"16,86483608";"103,11491048";"30,76453935";"818,97876839";"0,71021179";"7,14093173";"37,22505275";"3,4929724";"0,0";"134,95875066"
2020;3;"1068,20064073";"452,306927769999";"188,80055084";"6,86604259";"3,13935141";"106,7087439";"23,65584143";"19,868397";"85,32412107";"56,17937668";"14,33155987";"127,02081982";"2,268";"697,72636063";"0,14186163";"23,36265255";"68,60449314";"5,78302213";"0,0";"241,02732569"
2020;4;"701,712525900001";"892,06569225";"124,71854377";"507,12497622";"14,11162317";"8,23502671";"18,61399399";"31,17419372";"64,6337302";"170,00274965";"34,99087181";"447,33035561";"4,1";"1392,36049459";"1,08983016";"61,22867996";"79,2339576100001";"22,32357664";"459,65670133";"231,97750425"
2020;5;"799,294585059998";"1396,5002163";"168,9350643";"5,06015404";"3,38352924";"69,11154035";"67,49334397";"69,7368097599999";"244,21846299";"151,96641351";"47,81322956";"62,8129187";"4,66473159";"380,3837786";"0,37912256";"82,72237945";"600,5716025";"7,41443361";"998,71870877";"390,22243854"
2020;6;"706,6069855";"1294,17835171";"97,73395014";"407,35766539";"33,78462969";"250,44484305";"171,79800188";"25,46055942";"173,29500184";"43,39117413";"36,13475139";"133,80270745";"69,94491062";"2419,1977537";"0,33288996";"64,43703363";"304,99526848";"27,266669190000002";"0,0";"567,29619084"
2020;7;"946,676231499999";"1408,2217698";"139,16207615";"8,22912066";"7,76402605";"135,93313501";"48,92023628";"40,8717127";"105,3279118";"88,77412027";"31,87838162";"67,59432242";"53,64905217";"2705,25451909";"0,50234296";"16,78698982";"28,61170222";"7,92250669";"0,0";"489,91583634"
2020;8;"1892,26431969";"1057,35347705";"121,08449253";"13,73858566";"10,94283298";"1656,35843774";"52,18812063";"23,71822699";"71,00768918";"228,1173362";"32,70676034";"107,43904599";"71,83823143";"1795,13091407";"0,67217044";"20,59366519";"208,76623622";"10,84074315";"0,0";"390,06620848"
2020;9;"2340,48774681";"701,76653726";"86,0118503300001";"8,79477734";"5,72604722";"3,95350927";"53,0838397";"35,22725722";"96,0270269100001";"125,85744795";"34,12849245";"65,30749093";"22,973";"1118,30831179";"1,13473141";"89,48807496";"55,1101603";"6,1993197";"11,71516987";"352,92319106"
2020;10;"2533,19189148999";"762,939082299998";"99,15040426";"11,21713785";"236,67317852";"382,66849764";"97,3304260500001";"40,27429504";"91,3486193";"52,54252263";"20,21423324";"24,37898878";"80,99110952";"588,45299099";"1,10575186";"29,2929331";"117,83092594";"17,96432313";"0,02881996";"472,80399901"
2020;11;"2012,90992240999";"758,894329080002";"46,27387542";"4,40768537";"4,77707023";"510,19500346";"59,00266019";"34,5322415";"57,22519367";"292,98516659";"14,50567156";"40,41921336";"17,78815183";"690,12415219";"0,30144061";"3,10659665";"102,33653432";"7,78422513";"0,05721575";"385,11255215"
2020;12;"1683,12764058";"868,223756610001";"151,25799218";"152,95589891";"260,23572512";"2609,2571825";"42,96379537";"98,12219711";"80,82518631";"76,08583767";"123,48547073";"59,86635471";"13,82799386";"1808,35389484";"0,68173038";"169,59573118";"132,04309138";"12,9563212";"0,0";"539,75807091"
